,dd,country,fatalities,preds_rf,preds_rfx,preds_drf,preds_drfx
58,2016-09,Algeria,0.20833333333333334,0.017528919330289286,0.0432908890319021,0.017652058747949152,0.03835616438356164
59,2016-10,Algeria,0.25,0.016705479452054896,0.06900391243500537,0.016966797788715585,0.08751902587519025
60,2016-11,Algeria,0.0,0.01954490106544912,0.09435301809118105,0.022521364987118417,0.0969558599695586
61,2016-12,Algeria,0.0,0.021702435312024548,0.04423239319120532,0.03202936079648413,0.024961948249619482
62,2017-01,Algeria,0.08333333333333333,0.022904109589041217,0.05346313491941871,0.029624358391481722,0.053729071537290715
63,2017-02,Algeria,1.0,0.024342465753424795,0.05897936182021861,0.02676471169621857,0.060882800608828
64,2017-03,Algeria,0.3333333333333333,0.026100456621004936,0.13912809564184023,0.03536341892506274,0.1445966514459665
65,2017-04,Algeria,0.041666666666666664,0.027646118721461596,0.1438798824566958,0.04148464422437023,0.07458143074581432
66,2017-05,Algeria,0.4166666666666667,0.02048554033485565,0.04824655491199562,0.018212127801168883,0.056925418569254184
67,2017-06,Algeria,0.375,0.022080669710806904,0.23102605225433234,0.022798104989885794,0.3494672754946727
68,2017-07,Algeria,0.3333333333333333,0.021168949771689732,0.23016456743587407,0.02470892881851786,0.07442922374429224
69,2017-08,Algeria,0.4166666666666667,0.017535768645357826,0.14331804453161423,0.017645469700264194,0.07397260273972603
70,2017-09,Algeria,0.125,0.021617960426179597,0.23110947667351106,0.022172145459816692,0.3476407914764079
71,2017-10,Algeria,0.0,0.020509132420091437,0.0668433902321921,0.024932956439805764,0.07336377473363775
72,2017-11,Algeria,0.08333333333333333,0.02324505327245069,0.0554397828922054,0.02593449168791636,0.043074581430745815
73,2017-12,Algeria,0.0,0.022419330289193413,0.06040608964209215,0.024755052152312454,0.06270928462709284
74,2018-01,Algeria,0.4166666666666667,0.02136681887366831,0.04716544254100546,0.023733749761147047,0.05220700152207001
75,2018-02,Algeria,0.20833333333333334,0.02026255707762573,0.2259661058502649,0.023371352138475448,0.3312024353120243
76,2018-03,Algeria,0.0,0.022071537290715683,0.0608129965029843,0.026731766457793873,0.05722983257229832
77,2018-04,Algeria,0.08333333333333333,0.027507610350076508,0.04807119337780345,0.0270809859850956,0.06560121765601216
78,2018-05,Algeria,0.0,0.026270928462709533,0.051942767443364936,0.022639967845447327,0.04977168949771689
79,2018-06,Algeria,0.0,0.02241248097412505,0.04806949083863654,0.031416579361784866,0.05920852359208524
80,2018-07,Algeria,0.4583333333333333,0.021161339421613575,0.04798266134112394,0.023509722139859145,0.05494672754946728
81,2018-08,Algeria,0.0,0.02348477929984794,0.12717286561177318,0.02526240882405268,0.1284627092846271
82,2018-09,Algeria,0.20833333333333334,0.021757229832572573,0.04749233006105284,0.026718588362424005,0.05281582952815829
83,2018-10,Algeria,0.0,0.021121765601217812,0.06020519002039613,0.024544202626394427,0.05722983257229832
84,2018-11,Algeria,0.0,0.018287671232876807,0.04596685496749838,0.01788926446460693,0.04977168949771689
85,2018-12,Algeria,0.0,0.01944520547945215,0.04795882579278715,0.023015543563488793,0.057534246575342465
86,2019-01,Algeria,0.0,0.020188736681887517,0.08018618968329352,0.02391824309632531,0.05662100456621004
87,2019-02,Algeria,0.0,0.02109284627092858,0.08077186315671182,0.0240039007162295,0.05890410958904109
88,2019-03,Algeria,0.0,0.02569406392694089,0.08102213641424809,0.02244888546258412,0.058447488584474884
89,2019-04,Algeria,0.0,0.025342465753424925,0.08146820167597943,0.023878708810215688,0.0604261796042618
90,2019-05,Algeria,0.20833333333333334,0.020533485540335017,0.08118898525260566,0.023489954996804337,0.05662100456621004
91,2019-06,Algeria,0.0,0.025429223744292507,0.0963705270039734,0.022600433559337697,0.10410958904109588
92,2019-07,Algeria,0.0,0.02534246575342493,0.08079740124421547,0.02301554356348879,0.06894977168949772
93,2019-08,Algeria,0.0,0.02534246575342493,0.08137456202179921,0.02338453023384532,0.05890410958904109
94,2019-09,Algeria,0.041666666666666664,0.02534246575342493,0.08138818233513452,0.022600433559337697,0.058447488584474884
95,2019-10,Algeria,0.125,0.02534246575342493,0.07781966024128363,0.02301554356348879,0.05859969558599696
96,2019-11,Algeria,0.20833333333333334,0.02534246575342493,0.09436153078701542,0.022600433559337697,0.09878234398782344
97,2019-12,Algeria,0.0,0.02534246575342493,0.09636371684730576,0.023489954996804337,0.10334855403348553
98,2020-01,Algeria,0.25,0.02534246575342493,0.08556280837240655,0.02301554356348879,0.0700152207001522
99,2020-02,Algeria,0.08333333333333333,0.02534246575342493,0.13027489197388992,0.02338453023384532,0.11339421613394216
100,2020-03,Algeria,0.041666666666666664,0.02534246575342493,0.09097177530569077,0.023489954996804337,0.06803652968036529
101,2020-04,Algeria,0.125,0.026899543378995874,0.08280639746117345,0.026230998833738573,0.07473363774733636
102,2020-05,Algeria,0.08333333333333333,0.025651445966514745,0.09677573132569883,0.024438777863435415,0.08417047184170472
103,2020-06,Algeria,0.125,0.023430745814307645,0.08993663149220732,0.018838087331238037,0.07777777777777777
104,2020-07,Algeria,0.20833333333333334,0.024024353120243744,0.09664974342734724,0.023318639756995947,0.0917808219178082
105,2020-08,Algeria,0.0,0.019751902587519167,0.09812414234589441,0.023489954996804337,0.0943683409436834
106,2020-09,Algeria,0.041666666666666664,0.026062404870624254,0.08549811188406384,0.023489954996804337,0.05890410958904109
107,2020-10,Algeria,0.0,0.02534246575342493,0.0825408013511349,0.02301554356348879,0.07397260273972603
108,2020-11,Algeria,0.041666666666666664,0.02534246575342493,0.08567177087908902,0.022600433559337697,0.06788432267884323
109,2020-12,Algeria,0.16666666666666666,0.02534246575342493,0.08295792344702875,0.02338453023384532,0.07397260273972603
110,2021-01,Algeria,0.625,0.02534246575342493,0.10755110171309479,0.02338453023384532,0.1082191780821918
111,2021-02,Algeria,0.0,0.02534246575342493,0.18183118302636544,0.023489954996804337,0.21537290715372906
112,2021-03,Algeria,0.0,0.02534246575342493,0.08793274289275027,0.023489954996804337,0.06773211567732115
113,2021-04,Algeria,0.0,0.02534246575342493,0.08794806574525249,0.023489954996804337,0.05266362252663622
114,2021-05,Algeria,0.041666666666666664,0.02534246575342493,0.08794806574525249,0.023489954996804337,0.05266362252663622
115,2021-06,Algeria,0.0,0.02534246575342493,0.0902533037772533,0.02301554356348879,0.0730593607305936
116,2021-07,Algeria,0.0,0.02534246575342493,0.08794806574525249,0.02338453023384532,0.07123287671232877
117,2021-08,Algeria,0.08333333333333333,0.02534246575342493,0.08794806574525249,0.02338453023384532,0.07123287671232877
118,2021-09,Algeria,0.0,0.02534246575342493,0.09771553294583535,0.02338453023384532,0.0939117199391172
119,2021-10,Algeria,0.0,0.02534246575342493,0.08794806574525249,0.02338453023384532,0.07123287671232877
120,2021-11,Algeria,0.0,0.02534246575342493,0.08794806574525249,0.02338453023384532,0.07123287671232877
121,2021-12,Algeria,0.0,0.025526636225266654,0.08794806574525249,0.023582201664393464,0.06773211567732115
122,2022-01,Algeria,0.16666666666666666,0.02563850837138538,0.11056629857769887,0.024168626908352954,0.1178082191780822
123,2022-02,Algeria,0.2916666666666667,0.02582343987823469,0.12651228041501095,0.024326764052791473,0.14094368340943683
124,2022-03,Algeria,0.125,0.025891933028919626,0.17991071884608795,0.024880244058326277,0.21263318112633178
125,2022-04,Algeria,0.0,0.022409436834094677,0.12134337150426133,0.026501149788821073,0.12907153729071538
126,2022-05,Algeria,0.0,0.022636986301370166,0.11013896124680364,0.026375957882807232,0.12511415525114156
127,2022-06,Algeria,0.0,0.023585996955860316,0.11018833488264412,0.030540236019688125,0.12770167427701676
128,2022-07,Algeria,0.0,0.023159056316590935,0.10985633974509601,0.03185145650899081,0.123896499238965
129,2022-08,Algeria,0.0,0.028017503805175373,0.10988358037176664,0.04341523519605717,0.1293759512937595
130,2022-09,Algeria,0.0,0.020777777777777843,0.1081674208915177,0.024063202145393963,0.1178082191780822
131,2022-10,Algeria,0.0,0.01910578386605802,0.10761579820143773,0.01822530589653876,0.10715372907153731
132,2022-11,Algeria,0.0,0.02262176560121798,0.10880246800077648,0.028563521714206664,0.12374429223744292
133,2022-12,Algeria,0.0,0.02345738203957404,0.10986996005843129,0.03543589844959714,0.12770167427701676
134,2023-01,Algeria,0.0,0.019439878234398907,0.10810102186400816,0.017434620174346174,0.11552511415525116
135,2023-02,Algeria,0.0,0.02019939117199397,0.10769241246394885,0.019114827334005425,0.11659056316590563
136,2023-03,Algeria,0.0,0.021388888888889103,0.1105901341260357,0.02945304315167331,0.12100456621004567
137,2023-04,Algeria,0.0,0.021815068493150902,0.11030581008516112,0.02633642359669761,0.12009132420091324
138,2023-05,Algeria,0.041666666666666664,0.02330136986301387,0.1095345598425493,0.029393741722508887,0.12663622526636226
139,2023-06,Algeria,0.0,0.02675266362252695,0.10831724433820605,0.04139239755678114,0.11704718417047184
140,2023-07,Algeria,0.0,0.022483257229832746,0.11058502650853498,0.030019701252578,0.11917808219178083
141,2023-08,Algeria,0.0,0.01975722983257252,0.10914467837332609,0.019549704481211322,0.11750380517503804
142,2023-09,Algeria,0.0,0.021818873668188903,0.1090561463366465,0.023628324998188028,0.11400304414003046
143,2023-10,Algeria,0.0,0.02038812785388141,0.11028367707599121,0.02723253408184918,0.12663622526636226
144,2023-11,Algeria,0.0,0.02648858447488608,0.1107552804252264,0.0368723108449136,0.11659056316590566
145,2023-12,Algeria,0.0,0.025269406392694472,0.1100674546017933,0.03443436320148655,0.12328767123287672
146,2015-11,Angola,0.0,0.13389942381067343,1.297587687474892e-05,0.053913519430760816,0.0016420361247947456
147,2015-12,Angola,0.0,0.17988578865827057,0.0002674112953429885,0.2157088122605364,0.0
148,2016-01,Angola,0.0,0.022622838711504972,0.0007357712773870117,0.0004926108374384236,0.0016420361247947456
149,2016-02,Angola,0.0,0.021484912219627183,0.0006342229404835425,0.018982559586007863,0.0029556650246305416
150,2016-03,Angola,0.0,0.030198958506141148,0.0007357712773870117,0.0076668159426780125,0.0
151,2016-04,Angola,0.0,0.009425603308813486,0.0007357712773870117,0.010217113665389526,0.0019704433497536944
152,2016-05,Angola,0.0,0.044044654309285176,0.0006342229404835425,0.036159199311908675,0.0
153,2016-06,Angola,0.2222222222222222,0.10353560957674003,0.0006342229404835425,0.09198139025725231,0.0029556650246305416
154,2016-07,Angola,0.2222222222222222,0.024086036337943106,0.08181108816287702,0.02363859867554449,0.16584564860426929
155,2016-08,Angola,0.0,0.03274232832265792,0.07018911474001925,0.01839080459770115,0.15566502463054188
156,2016-09,Angola,0.3333333333333333,0.048391341876416236,0.0005953860240233292,0.018226600985221674,0.0
157,2016-10,Angola,0.0,0.08474088943857551,0.23019308190587567,0.05336617405582923,0.16190476190476194
158,2016-11,Angola,0.2222222222222222,0.017162268238563937,0.0005953860240233292,0.02545155993431856,0.0021346469622331695
159,2016-12,Angola,0.0,0.08606894721777009,0.07350490536943394,0.006951286261631088,0.049753694581280795
160,2017-01,Angola,0.0,0.04085080386572246,0.03155015252399222,0.0909688013136289,0.027914614121510677
161,2017-02,Angola,1.0,0.03671106063734612,0.03103533882067619,0.02594417077175698,0.034811165845648605
162,2017-03,Angola,0.0,0.026462469150369212,0.18619420919979449,0.0,0.19868637110016424
163,2017-04,Angola,0.0,0.019493033637159173,0.03103533882067619,0.03628899835796388,0.030213464696223314
164,2017-05,Angola,0.3333333333333333,0.047743421349888085,0.03103533882067619,0.012807881773399015,0.034811165845648605
165,2017-06,Angola,0.0,0.05640320344532623,0.16651252754009352,0.10722495894909687,0.16206896551724143
166,2017-07,Angola,0.0,0.08821888243218011,0.03155015252399222,0.05188834154351396,0.034811165845648605
167,2017-08,Angola,0.1111111111111111,0.034395494724836155,0.03155015252399222,0.0,0.03234811165845648
168,2017-09,Angola,0.0,0.030574442248507933,0.10643934671064907,0.008538587848932678,0.0889983579638752
169,2017-10,Angola,0.0,0.014882550170594786,0.03103533882067619,0.02545155993431856,0.030213464696223314
170,2017-11,Angola,0.0,0.08385615375527156,0.03103533882067619,0.006951286261631088,0.03333333333333333
171,2017-12,Angola,0.3333333333333333,0.04141842887842287,0.03103533882067619,0.07307060755336617,0.023973727422003283
172,2018-01,Angola,0.0,0.032813068444392045,0.16651252754009352,0.008538587848932678,0.1538587848932677
173,2018-02,Angola,0.0,0.02781567407057807,0.03103533882067619,0.04482758620689655,0.027914614121510674
174,2018-03,Angola,0.1111111111111111,0.027624553847969097,0.03103533882067619,0.0,0.03234811165845648
175,2018-04,Angola,0.0,0.024521154734865228,0.07877567183465363,0.008538587848932678,0.033169129720853854
176,2018-05,Angola,0.0,0.027861764156416245,0.03103533882067619,0.0,0.04334975369458128
177,2018-06,Angola,0.0,0.029256757421118378,0.03103533882067619,0.008538587848932678,0.04334975369458128
178,2018-07,Angola,0.0,0.047720445807891795,0.03155015252399222,0.026929392446633827,0.03234811165845648
179,2018-08,Angola,0.0,0.1052949519679855,0.03103533882067619,0.060426929392446635,0.034811165845648605
180,2018-09,Angola,0.0,0.023482591467311673,0.03103533882067619,0.03628899835796388,0.04334975369458128
181,2018-10,Angola,0.0,0.02164144617169601,0.03103533882067619,0.0,0.030213464696223314
182,2018-11,Angola,0.0,0.024883730076792208,0.03103533882067619,0.0,0.04334975369458128
183,2018-12,Angola,0.0,0.04450950316116553,0.03155015252399222,0.026929392446633827,0.04334975369458128
184,2019-01,Angola,0.2222222222222222,0.1136599952803751,0.031569651106648194,0.07881773399014778,0.034811165845648605
185,2019-02,Angola,0.2222222222222222,0.10065706026370916,0.03536086105293167,0.05188834154351396,0.11362889983579641
186,2019-03,Angola,0.4444444444444444,0.03372442307503231,0.034782610589965325,0.0,0.11362889983579641
187,2019-04,Angola,0.0,0.021079761658948107,0.16656986461131568,0.0,0.19868637110016424
188,2019-05,Angola,0.0,0.02487881380096947,0.03105483740333216,0.0,0.041215106732348114
189,2019-06,Angola,0.0,0.04024647748837306,0.07636411310076749,0.008538587848932678,0.06683087027914615
190,2019-07,Angola,0.0,0.034019553258016054,0.03105483740333216,0.03628899835796388,0.027422003284072245
191,2019-08,Angola,0.0,0.05349484952801442,0.03105483740333216,0.012807881773399015,0.027914614121510674
192,2019-09,Angola,0.0,0.0496199718789024,0.03105483740333216,0.07044334975369458,0.027914614121510674
193,2019-10,Angola,0.0,0.0436018357373924,0.031569651106648194,0.06321839080459771,0.03234811165845648
194,2019-11,Angola,0.0,0.10141908301623376,0.03105483740333216,0.05188834154351396,0.034811165845648605
195,2019-12,Angola,0.0,0.021705357757391654,0.031569651106648194,0.0,0.03234811165845648
196,2020-01,Angola,0.0,0.0497957287395654,0.031565889110776756,0.01839080459770115,0.030213464696223314
197,2020-02,Angola,0.0,0.09898921369084515,0.031051075407460726,0.05188834154351396,0.03234811165845648
198,2020-03,Angola,0.0,0.021700441481568914,0.031565889110776756,0.0,0.030213464696223314
199,2020-04,Angola,0.0,0.03136227544910181,0.10507668192195958,0.008538587848932678,0.06617405582922825
200,2020-05,Angola,0.0,0.013459288319911916,0.031051075407460726,0.02545155993431856,0.02725779967159277
201,2020-06,Angola,0.3333333333333333,0.07296242900078329,0.031051075407460726,0.0,0.025779967159277502
202,2020-07,Angola,0.2222222222222222,0.017948093959863513,0.16650764778935115,0.03628899835796388,0.1538587848932677
203,2020-08,Angola,0.0,0.0222633550632725,0.03536574080367401,0.0,0.11362889983579641
204,2020-09,Angola,0.2222222222222222,0.04980064501538814,0.031565889110776756,0.04433497536945813,0.03234811165845648
205,2020-10,Angola,0.0,0.09863524183160788,0.03536574080367401,0.05188834154351396,0.028899835796387517
206,2020-11,Angola,0.0,0.04947371267317602,0.031565889110776756,0.01839080459770115,0.03267651888341543
207,2020-12,Angola,0.0,0.10621122287444809,0.031565889110776756,0.07027914614121511,0.03267651888341543
208,2021-01,Angola,0.0,0.09481037924151692,0.031569651106648194,0.07027914614121511,0.03267651888341543
209,2021-02,Angola,0.0,0.09480915017256124,0.031569651106648194,0.07027914614121511,0.03267651888341543
210,2021-03,Angola,0.0,0.09480915017256124,0.031569651106648194,0.07027914614121511,0.03267651888341543
211,2021-04,Angola,0.0,0.0967363302950748,0.031569651106648194,0.01839080459770115,0.030213464696223314
212,2021-05,Angola,0.0,0.09862909648682944,0.031569651106648194,0.0,0.041215106732348114
213,2021-06,Angola,0.0,0.04947248360422034,0.031569651106648194,0.01839080459770115,0.025779967159277502
214,2021-07,Angola,0.0,0.10813840299696165,0.031569651106648194,0.01839080459770115,0.025779967159277502
215,2021-08,Angola,0.0,0.10621122287444809,0.031569651106648194,0.07027914614121511,0.025779967159277502
216,2021-09,Angola,0.0,0.09673755936403047,0.031569651106648194,0.07027914614121511,0.025779967159277502
217,2021-10,Angola,0.0,0.10621122287444809,0.031569651106648194,0.07027914614121511,0.030213464696223314
218,2021-11,Angola,0.0,0.08586890258891099,0.031569651106648194,0.05188834154351396,0.03267651888341543
219,2021-12,Angola,0.0,0.04672059821244234,0.031569651106648194,0.01839080459770115,0.041215106732348114
220,2022-01,Angola,0.0,0.08602868155315005,0.030999045674530094,0.0,0.03267651888341543
221,2022-02,Angola,0.0,0.0376414658367995,0.03151385937784613,0.01839080459770115,0.03037766830870279
222,2022-03,Angola,0.0,0.10845918999439536,0.03151385937784613,0.01839080459770115,0.03037766830870279
223,2022-04,Angola,0.0,0.10621613915027084,0.03151385937784613,0.07027914614121511,0.03251231527093596
224,2022-05,Angola,0.0,0.09481037924151692,0.03151385937784613,0.07027914614121511,0.03037766830870279
225,2022-06,Angola,0.0,0.09481037924151692,0.03151385937784613,0.07027914614121511,0.03267651888341543
226,2022-07,Angola,0.0,0.0967363302950748,0.03151385937784613,0.07027914614121511,0.03037766830870279
227,2022-08,Angola,0.1111111111111111,0.1062099938054924,0.03151385937784613,0.01839080459770115,0.041215106732348114
228,2022-09,Angola,0.0,0.0967363302950748,0.0789367036091506,0.01839080459770115,0.040722495894909685
229,2022-10,Angola,0.0,0.10813840299696165,0.03151385937784613,0.01839080459770115,0.03037766830870279
230,2022-11,Angola,0.0,0.10813717392800595,0.03151385937784613,0.01839080459770115,0.03037766830870279
231,2022-12,Angola,0.0,0.10621122287444809,0.03151385937784613,0.07027914614121511,0.03037766830870279
232,2023-01,Angola,0.0,0.08587013165786667,0.03155015252399222,0.05188834154351396,0.030213464696223314
233,2023-02,Angola,0.0,0.04947371267317602,0.03155015252399222,0.01839080459770115,0.041215106732348114
234,2023-03,Angola,0.0,0.10813717392800595,0.03155015252399222,0.01839080459770115,0.025779967159277502
235,2023-04,Angola,0.0,0.10566059998230136,0.03154201960608833,0.07027914614121511,0.030213464696223314
236,2023-05,Angola,0.0,0.09018170555440838,0.03154201960608833,0.07027914614121511,0.03267651888341543
237,2023-06,Angola,0.0,0.09018170555440838,0.03154201960608833,0.07027914614121511,0.030213464696223314
238,2023-07,Angola,0.0,0.08837804686194137,0.07633485501662683,0.0,0.058949096880131356
239,2023-08,Angola,0.0,0.032843180633806396,0.03155015252399222,0.03628899835796388,0.0451559934318555
240,2023-09,Angola,0.0,0.10006564764559511,0.03155015252399222,0.012807881773399015,0.041215106732348114
241,2023-10,Angola,0.0,0.06521808599549674,0.03155015252399222,0.061412151067323485,0.04334975369458128
242,2023-11,Angola,0.0,0.09863032555578512,0.03155015252399222,0.0,0.025779967159277502
243,2023-12,Angola,0.0,0.039894963767047306,0.07633485501662683,0.0,0.05057471264367817
244,2022-03,Argentina,0.0,0.0,0.0,0.0,0.0
245,2022-04,Argentina,0.0,0.0,0.0,0.0,0.0
246,2022-05,Argentina,0.0,0.0,0.0,0.0,0.0
247,2022-06,Argentina,0.0,0.0,0.0,0.0,0.0
248,2022-07,Argentina,0.0,0.0,0.0,0.0,0.0
249,2022-08,Argentina,0.0,0.0,0.0,0.0,0.0
250,2022-09,Argentina,0.0,0.0,0.0,0.0,0.0
251,2022-10,Argentina,0.0,0.0,0.0,0.0,0.0
252,2022-11,Argentina,0.0,0.0,0.0,0.0,0.0
253,2022-12,Argentina,0.0,0.0,0.0,0.0,0.0
254,2023-01,Argentina,0.0,0.0,0.0,0.0,0.0
255,2023-02,Argentina,0.0,0.0,0.0,0.0,0.0
256,2023-03,Argentina,0.0,0.0,0.0,0.0,0.0
257,2023-04,Argentina,0.0,0.0,0.0,0.0,0.0
258,2023-05,Argentina,0.0,0.0,0.0,0.0,0.0
259,2023-06,Argentina,0.0,0.0,0.0,0.0,0.0
260,2023-07,Argentina,0.0,0.0,0.0,0.0,0.0
261,2023-08,Argentina,0.0,0.0,0.0,0.0,0.0
262,2023-09,Argentina,0.0,0.0,0.0,0.0,0.0
263,2023-10,Argentina,0.0,0.0,0.0,0.0,0.0
264,2023-11,Argentina,0.0,0.0,0.0,0.0,0.0
265,2023-12,Argentina,0.0,0.0,0.0,0.0,0.0
266,2022-03,Armenia,0.0,0.05,0.075,0.030460624071322436,0.275
267,2022-04,Armenia,0.0,0.05,0.225,0.055349182763744426,0.2
268,2022-05,Armenia,0.006711409395973154,0.0,0.0,0.03974739970282318,0.125
269,2022-06,Armenia,0.006711409395973154,0.025,0.0,0.03900445765230312,0.125
270,2022-07,Armenia,0.0,0.0,0.0,0.005200594353640416,0.2
271,2022-08,Armenia,0.0,0.025,0.05,0.08432392273402675,0.25
272,2022-09,Armenia,1.0,0.2,0.375,0.3818722139673105,0.4
273,2022-10,Armenia,0.0,0.225,0.55,0.35698365527488857,0.275
274,2022-11,Armenia,0.0,0.025,0.05,0.02526002971768202,0.175
275,2022-12,Armenia,0.0,0.0,0.0,0.0029717682020802376,0.2
276,2023-01,Armenia,0.0,0.125,0.2,0.1649331352154532,0.175
277,2023-02,Armenia,0.0,0.075,0.125,0.04606240713224369,0.2
278,2023-03,Armenia,0.006711409395973154,0.125,0.15,0.06240713224368499,0.1
279,2023-04,Armenia,0.04697986577181208,0.125,0.25,0.1337295690936107,0.15
280,2023-05,Armenia,0.026845637583892617,0.05,0.025,0.07763744427934621,0.175
281,2023-06,Armenia,0.0,0.0,0.05,0.046433878157503716,0.15
282,2023-07,Armenia,0.0,0.075,0.3,0.03268945022288262,0.175
283,2023-08,Armenia,0.006711409395973154,0.0,0.0,0.0237741456166419,0.175
284,2023-09,Armenia,0.026845637583892617,0.175,0.05,0.09918276374442793,0.225
285,2023-10,Armenia,0.013422818791946308,0.1,0.25,0.11738484398216939,0.275
